3819;grocha@nelson-wilkerson.com;Brian Murray;63;125.25
3244;lyonsdavid@hotmail.com;Mrs. Shannon Molina;25;951.31
233;luceromichelle@mcdaniel.com;Brian Ramos;88;811.24
2921;jeremylloyd@yahoo.com;Brooke Ford;37;633.88
1138;erice@gmail.com;Nathan Galloway;48;453.0
3273;susan93@hotmail.com;Dawn Ayala;15;199.96
2883;harrisjoseph@gmail.com;Shelby Hill;26;407.92
2548;ryan07@gmail.com;Emily Dalton;88;831.44
3568;monroejonathan@weiss-bell.com;Amber Phillips;100;484.9
3277;marylewis@dorsey.com;Ryan Kidd;73;638.84
1495;steven01@madden.com;Kelsey Melendez;85;990.57
3497;mistywilson@yahoo.com;Randy Webster;83;128.2
2082;william25@yahoo.com;Tammy Zuniga;88;395.07
710;hansenjohn@yahoo.com;Jessica Baxter;71;17.7
832;jeremiahmyers@hotmail.com;Melinda Hess;27;256.94
2640;sandra35@butler.info;Patrick Barnett;97;119.85
2630;lpatel@moore.com;Peter Brown;21;256.03
716;ymanning@hotmail.com;Sarah Hill;100;111.26
2982;henrymargaret@russo-fletcher.com;Daniel Harding;59;267.35
108;nlee@yahoo.com;William Hall;43;828.84
234;johnpatterson@yahoo.com;Cindy Rodriguez;56;979.85
3495;davisangela@tucker.com;Courtney Thomas;92;665.34
2306;jonathan61@meadows.com;Ariana Lee;81;898.83
2797;rogersalexandra@yahoo.com;Abigail Silva;16;899.87
1620;angela70@hotmail.com;Sherry Padilla;84;782.12
511;dillonsamantha@johnson.com;Lisa Mendoza;52;704.76
1087;amandamason@scott.com;Larry Chapman;67;345.94
4379;qgolden@hotmail.com;Kelly Spencer;73;760.67
4978;melissa40@yahoo.com;John Nelson;55;247.71
4327;phillipscharles@west.org;Lance Woodard;79;370.78
2832;rcook@hood.com;Debra Cline;60;598.93
1674;alexandrahall@yahoo.com;Marcus Davila;24;889.06
3689;nsavage@gmail.com;Brent Riddle;33;25.71
4776;williamcole@hotmail.com;Jason Pugh;94;389.72
3059;hmcbride@jones.biz;Thomas Chang;24;975.31
2345;joe46@gmail.com;Mark Melendez;18;316.78
4715;alexanderisaac@salazar.com;Nathan Parker;66;743.05
2786;fryeethan@hall.org;Jesse Bates;89;901.42
4706;brettdean@goodwin.com;Lance Peterson;98;894.47
2099;sandersdouglas@curry-sanchez.org;Stephen Moore;71;805.02
3067;mwilliams@weaver.biz;Marcus Robbins;82;607.4
3338;priscillamoore@powell.com;Kayla Bennett;46;544.78
761;taylorrussell@herrera.com;Richard Bennett;59;205.15
3048;michael12@gmail.com;Kevin Gonzalez;57;10.84
1944;william56@yahoo.com;Jessica Rodriguez;37;426.6
2076;brownjohn@buckley.com;Lacey Bailey;21;491.97
759;nanderson@yahoo.com;Karen King;97;919.09
3167;peter30@morgan-smith.org;Natalie Wilson;97;617.05
2763;william19@williams.com;Bryan Snyder;25;155.73
2036;wserrano@jones.info;Jennifer Flowers;83;357.45
184;allenmichele@yahoo.com;Kathy Palmer;26;467.64
1236;wknox@hotmail.com;Isaiah Simmons;44;997.1
2304;douglasberger@chandler.net;William Hunt;82;451.57
53;james00@gmail.com;Karen Johnson;23;870.51
2869;jamie67@hanson-james.com;Robert Rios;96;615.18
1173;patriciabest@blevins-pratt.org;Anthony Harrison;45;68.32
4077;erikarobinson@gmail.com;Brendan Thompson;90;68.64
916;chavezangela@martinez.com;Bryan Simpson;70;497.15
383;montgomerytimothy@white.com;Juan Phillips;72;360.23
227;paul38@torres-hester.com;Robert Schroeder;78;225.89
3714;kimberly16@yahoo.com;Pamela Taylor;96;154.47
3934;fosterjennifer@wilson-dennis.com;Shelby Whitaker;74;836.61
3995;hwilliams@ballard.info;Andrew Reyes;86;814.21
3963;groberts@reyes-hayes.com;Cassandra Buck;90;295.45
4871;stephanie33@davis.com;Steven Roberts;81;610.6
1001;kellermarco@hotmail.com;Stephanie Tucker;55;676.07
2155;fharris@dickerson.com;Kent Lynn;74;316.23
2552;tylerschmidt@hotmail.com;Dennis Perez;42;586.25
1549;jvargas@gmail.com;Oscar Taylor;69;221.32
1016;jimenezmichael@yahoo.com;Jordan Sutton;23;667.77
4186;jacob00@mcgee-graham.com;Mark Marshall;51;494.07
3118;elizabethshort@gmail.com;Devon Zimmerman;84;568.68
4441;natasha23@hotmail.com;Tyler Russell;54;791.79
1959;evazquez@vargas.com;Andre Johnson;52;701.36
4338;robertsjustin@rhodes.com;William Meyer;14;595.99
4013;ericrobinson@yahoo.com;Allison Smith;60;767.25
3337;andre81@gmail.com;Hunter Steele;54;183.81
4932;rayjames@johnson.net;Joseph Pierce;25;698.71
146;cartertimothy@schwartz.com;Sarah Young;27;947.51
2872;larry75@dixon.com;Megan Lee;22;118.74
2095;williamsjacqueline@vaughn.org;Jessica Kelley;94;949.4
4715;lsmith@proctor.info;James Patterson;58;397.85
3432;amandamurphy@hall.com;John Sanders;52;350.19
1828;tanner70@yahoo.com;Gerald Wood;94;801.25
2916;crystalheath@hancock.org;Ronald Peck;62;291.33
1982;laura50@coleman.info;Henry Campbell;71;561.89
4590;ethomas@warren-diaz.info;Joshua Alexander;61;885.26
4239;kscott@gmail.com;Regina Bradford;71;508.94
4422;michael37@yahoo.com;Andrew Thomas;63;877.4
932;kevinwhite@mccarthy-osborn.com;Anthony White;84;544.82
4820;thompsonsamantha@rojas.com;Robert Baker;19;946.1
3014;howellheidi@harris-may.info;Gerald Kent DDS;85;578.89
576;barrkendra@hotmail.com;Tammy Baker;44;689.49
3963;pmcmahon@hotmail.com;Bryan Leon;15;333.93
2551;alicia39@mendoza-garcia.com;Carlos Campbell;77;669.25
3138;martinezheather@wright.info;Mrs. Carla Morales;59;755.52
693;drobertson@yahoo.com;Kevin Perkins;73;756.93
2780;bellmichelle@gmail.com;Richard Watkins;34;188.89
4;andreabutler@hotmail.com;Curtis Garcia;78;38.77
2250;christopher00@clark.com;Grant Baker;18;291.74
1417;christianwatson@whitehead.com;Ryan Matthews;45;549.23
733;james50@yahoo.com;Zachary Browning;95;686.77
2572;melendezdavid@curry-gould.info;Erin Smith;46;428.83
2278;esalinas@hotmail.com;Karen Tran;22;721.86
3905;ngill@gmail.com;Matthew Green;64;533.83
937;gyork@gmail.com;Gerald Short;83;530.0
3590;acohen@blackburn.com;Joseph Decker;49;577.4
1133;jillian81@hall.org;Yvonne Ross;57;555.11
348;nicole85@green.net;Cameron Cooper;55;996.37
284;ohenderson@dixon.com;Richard Cook;59;839.85
242;lidonna@neal-baker.net;Robert Gomez;96;136.69
2029;marissafrench@gmail.com;Jennifer Schneider;61;63.7
3963;marcus20@gmail.com;Christopher Johnson;14;492.9
814;clayton34@long.com;Nicholas Lyons;61;688.08
3395;bcontreras@hotmail.com;Scott Savage;76;943.15
1431;denise08@torres.com;Mr. Raymond Morrow;41;646.69
1234;pmcgrath@yahoo.com;Jesse Ortiz;36;18.41
1047;thomasoconnor@hotmail.com;Janice Chan;49;876.85
3259;nguyentammy@douglas.org;Kelly Davis;21;282.59
702;joseph73@yahoo.com;Cheryl Sherman;18;616.82
765;donald67@yahoo.com;Andrew Lopez;28;61.93
1717;hcruz@yahoo.com;Dr. Daniel Anderson MD;38;292.89
3660;david22@martin.net;Dominique Reed;50;312.89
2267;dwayne81@davis.com;Eileen Fox;24;633.34
1815;yschmitt@rice.info;Erin Phillips;23;572.17
3852;shanecarney@robinson.com;Angel Walls MD;89;379.72
1408;hillsandra@yahoo.com;Julia Chapman;51;969.02
3101;dustin64@adams.com;Sharon Smith;14;769.34
3148;masonmichelle@yahoo.com;Megan Mueller;94;918.02
3781;christian65@gmail.com;Jennifer Zamora;60;856.65
2899;williamsonalexandria@petersen.org;Wanda Nichols;67;132.41
2718;nelsontammy@yahoo.com;Laura Peters;53;36.27
4798;douglashenry@thomas.com;Dylan Conrad;63;958.48
392;hlynn@white-henry.com;Chad Clark;68;866.89
1713;bbowen@terry-wilson.com;Erin Cook;28;489.75
4187;robert04@bender.com;Joyce Pena;99;643.97
1734;wardjoshua@yahoo.com;Robert Buckley;18;273.49
4597;tsmith@byrd-nunez.info;Regina Fleming;16;924.55
1486;becky79@deleon-ramirez.com;Timothy Hooper;92;879.81
2773;jamescoffey@smith.com;Leslie Carroll;75;246.27
3695;wstone@allen-robinson.com;Tyler Golden;15;949.17
1997;avilakelly@wilson.com;Mario Larson;73;269.19
3589;jamesrose@hotmail.com;Kayla Clarke;83;575.61
3191;rachel76@yahoo.com;Matthew Elliott;44;471.42
4178;ramoschristopher@carson.org;Stacey Franklin;63;571.64
1629;toddsimmons@yahoo.com;Kaylee Diaz;75;605.35
679;ashley80@powell.com;Bonnie Neal;81;167.57
3000;deborah98@gmail.com;Michael Russell;63;171.71
1441;angiejohnson@barrett.com;Stephanie Patton;48;284.08
1117;monicamata@ellis.com;Russell Francis;61;154.62
1006;shannonwilkins@jones.com;Connie Vaughn;19;449.56
4742;mooreangela@hotmail.com;Cheyenne Garcia;31;26.1
354;danieljohnny@hotmail.com;Holly White MD;44;954.65
1601;floydjohn@hotmail.com;Mary Taylor;35;807.28
775;tfuller@barrett.com;James Allen;54;631.83
2408;monica69@stanton-young.com;Tina Jackson;58;936.95
1632;vdennis@hotmail.com;Patricia Glass;82;19.16
382;johnsonaaron@house-gutierrez.com;Lisa Chase;65;209.69
2807;donaldwilkins@johnson.com;Jerome Jones;93;269.3
1017;edwardjohnson@jones.com;Steven Moon;72;0.5
3606;karenhenderson@gmail.com;Sherri Gonzalez;67;910.37
3663;thomasmichael@west.com;Benjamin Lamb;53;692.33
2782;pramirez@yahoo.com;Megan Meyers;77;489.74
1349;brownandrew@hotmail.com;Joseph King;48;784.26
4366;sandersnancy@hotmail.com;Joshua Jackson;77;755.2
3852;tjohnston@yahoo.com;Phillip Pena;95;524.54
4228;leahpeterson@mercer.org;Bryan Miller;60;976.06
695;norma01@hotmail.com;Daniel Garrison;81;245.28
102;theresahernandez@gmail.com;Stephanie Martin;86;155.02
4873;samuelbarron@horton.org;Kelly Campos;25;596.13
3757;zstafford@yahoo.com;Vanessa Roberts;78;238.53
2690;fmarsh@benjamin.com;Dr. Jeffrey Liu;86;314.72
52;ericguerrero@fox-swanson.org;Jennifer Allen;42;839.41
1542;jimmy91@wilson-taylor.com;Maurice Hunt;60;348.61
1368;ana67@hotmail.com;Anthony Hunt;24;182.81
2387;michaelcervantes@dixon.com;Latasha Caldwell;98;412.12
1648;wilsonaustin@yahoo.com;Michael Campbell;64;514.26
3684;michele63@yahoo.com;Stephanie Valenzuela;91;704.39
3609;smithsusan@cox.com;Brooke Rivas;17;611.84
3440;laurasimon@white.org;Sharon Simmons;28;616.23
1076;jenniferclark@hotmail.com;Shelby Brown;96;918.18
2470;richardjohnston@yahoo.com;James Ramos;30;351.76
4420;mayemily@gmail.com;Kenneth Keith;22;139.87
3117;nelsonjoshua@buchanan.com;Annette Roy;84;643.08
3094;anthonybennett@hotmail.com;Stephanie Waller;41;891.44
2868;ybarajas@gmail.com;Mrs. Kathleen Johnson;30;811.49
676;jennifercallahan@yahoo.com;Rachel Pierce;13;108.82
1988;sheri28@cruz.info;Carlos Herring;60;67.15
1575;erinmonroe@griffin-brown.biz;Alyssa Anderson DDS;51;406.81
4623;ahaas@johnson.com;Katie Bender;66;147.38
2163;herbert45@yahoo.com;Joel Parker;98;392.26
180;pmitchell@preston.com;Robert Lynch;45;507.05
3000;robertdavis@cummings.net;Peter Park;41;475.82
3372;gardneryolanda@gmail.com;Lisa Barton;32;644.61
2395;steven00@yahoo.com;Richard Barnett;90;818.78
2961;williamsbarry@hays-mills.com;Tina Rivas;97;273.52
4657;matthew11@hotmail.com;Shawna Rivera;99;578.88
1158;ogould@pruitt-callahan.com;Michael Baldwin;43;312.87
3467;zachary71@gmail.com;Dr. Jennifer Macdonald;51;90.43
3559;roberthall@reese.com;Amy Myers;63;960.23
3016;nicholskevin@williams.biz;Kellie Brown;99;984.11
4072;wgonzalez@blair.com;Anne Williams;64;423.94
310;hwheeler@ferrell.com;Laurie Morales;42;754.61
781;collinstroy@gordon.com;Daniel Davidson;14;304.3
2480;kelly89@hotmail.com;Lisa Newman;93;248.18
1854;ctaylor@gmail.com;Jeremy Richardson;78;447.32
3330;alyssa13@yahoo.com;Tyler Moore;55;167.95
3427;comptonjennifer@gmail.com;Casey Johnson;80;880.52
4574;nicole31@hotmail.com;Jason Lee;51;121.19
4406;stanleytroy@gmail.com;Jesse Carr;20;161.56
2714;jroberts@chavez.com;Mary Mitchell;31;520.43
3284;lmiller@garrison-lozano.net;Kenneth Sullivan;80;234.17
4620;victoria51@huang.biz;Brian Marshall;26;183.14
3892;charles39@crosby.com;Benjamin Kim;92;583.21
3776;paula82@hotmail.com;Dakota Weaver;98;726.35
3111;mooreleah@morgan.com;Kathryn Fleming;94;670.77
3745;scottwaller@hotmail.com;Anthony Gonzalez;28;737.95
1649;josemcknight@gmail.com;Brittany Johnson;94;256.95
2768;fwilson@hotmail.com;Chris Clark;41;577.07
961;browningjennifer@yahoo.com;Shelly Barker;56;489.94
4367;nsexton@dunn-galvan.biz;Richard Johnson;99;970.97
16;sharon84@smith.biz;Kimberly Richards;64;946.93
1624;wrightkrista@horn.com;Jasmine Jefferson;93;921.36
2765;matthew37@warren.com;Lindsey Smith;17;891.09
513;michael98@king-gilbert.com;Frank Wilson;90;986.39
3486;mcclureregina@henry.com;Aimee Blackburn;25;506.63
1048;kroberts@gmail.com;Ms. Cheyenne English DVM;67;923.43
2659;rebecca53@gmail.com;Leah Martinez PhD;31;718.68
3560;mlewis@hotmail.com;Amy Myers;64;690.02
4745;allenantonio@chung.com;David King;55;920.46
4790;hmitchell@patterson-davis.org;John Garrison;59;473.42
3886;kennethclark@craig.com;Stephanie Schneider;21;516.01
4632;louis88@yahoo.com;Nicholas Leon;97;946.89
515;sarahwatson@cunningham.net;Natasha Beltran;90;160.37
4186;bbrooks@gmail.com;Angela Jackson;77;69.78
1224;popeelizabeth@baxter.com;Hannah Bennett;71;12.74
4289;mturner@burke-gordon.org;Aaron Byrd;27;437.58
1088;melissajohnson@powell.info;Brent Hall;96;544.1
1183;alicepham@hotmail.com;Lisa Herrera;84;398.44
3560;john12@woods-mathews.com;Timothy Porter;39;53.48
1924;tmoody@montgomery-holland.com;Steven King;55;559.06
220;sharonwalker@thomas.biz;Nicole Vargas;94;175.11
4025;rhodesbryan@yahoo.com;Stacey Walker;47;723.35
4500;berglisa@lam.com;Michelle Shelton;30;97.78
3443;kelly19@gmail.com;Stephanie Callahan;83;170.22
855;mariafinley@gmail.com;Kevin Rogers;58;796.94
2171;robertflores@hall.biz;Donald Anderson;24;262.23
3616;simmonsjason@yahoo.com;Morgan Sellers;63;188.93
2852;amorgan@anderson-bailey.com;Sarah Guzman;42;416.68
3622;cameron74@hotmail.com;Kimberly Brewer;48;903.79
3474;juan65@patrick.com;Anthony Serrano;21;653.97
2837;jessica32@phillips-bell.info;Blake Howard;37;243.42
186;rebecca44@mcfarland.com;Danielle Salinas;74;693.09
4052;coleamy@yahoo.com;Clinton Patterson;99;778.95
1036;taylorking@jackson-williams.org;Nathan Bradley;47;590.74
3387;samanthaholloway@yahoo.com;Aaron Golden;95;305.69
2185;brandy94@gmail.com;Lisa Potter;35;576.61
3671;ashley16@sanchez-roberts.com;Angela Bell;14;522.63
2687;millersuzanne@hotmail.com;Heather Jones;61;100.07
4708;wendy73@barron.com;Maria Adams;87;253.74
3161;sarahfarrell@carroll-allen.com;Tammy Hardy;85;616.35
323;scottcrystal@kelly.net;Megan Novak;36;888.13
2496;vmartinez@yahoo.com;Angel Evans;54;194.81
400;patrick85@gmail.com;Sandra Quinn;83;195.68
3151;lwilson@kelley-allen.net;Ryan Jackson;68;62.32
2135;fwright@ray.biz;Cheryl Savage;71;199.34
948;martinezsharon@hotmail.com;Dakota Rodriguez;93;720.87
961;jermaine39@yahoo.com;Mark Fields;91;44.94
3911;daniellejohnson@hotmail.com;William Garcia;45;978.39
3583;rodriguezjason@yahoo.com;Christopher Sandoval;32;87.61
2450;shelby42@gmail.com;Cole Stanley;71;436.65
1745;perry19@jones-peterson.com;Dylan Young;67;8.41
517;matthew52@flores-espinoza.info;Jeremy Roberts;100;703.84
4251;garciasandra@yahoo.com;Andrea Lee;44;335.69
538;connieperry@hotmail.com;Larry Meadows;55;604.65
1531;samantha07@morton.info;Nancy Bennett;42;235.41
3488;oscarwalls@hotmail.com;Tamara Hampton;46;701.76
1167;tonya84@escobar.biz;Peter Craig;77;850.94
4172;xmay@barnes.com;Michele Padilla;84;376.89
3915;tfrederick@hotmail.com;Susan Myers;44;982.01
3140;charleskrista@gmail.com;Travis Rollins;32;890.71
2106;patelanthony@crawford-page.com;Ryan Marshall;53;547.69
3910;lauramichael@davis.com;Shirley Griffith;32;250.53
4214;ana62@fisher.com;Andrew Rivera;26;491.35
104;dcastillo@yahoo.com;William Jones;67;423.07
449;elam@bailey.net;Crystal Hicks;40;730.36
2588;davidhill@jenkins.com;Pamela Kim;49;860.87
3749;jane27@gmail.com;Casey Garcia;85;218.67
2561;staceyhall@mayer.biz;Lisa Curtis;20;332.58
4210;crawfordalexis@yahoo.com;Amber Norman;56;185.22
350;collierderek@yahoo.com;Carol Soto;66;61.25
3788;emily63@adams-schultz.com;Carrie Turner;25;359.14
444;dmcpherson@hotmail.com;Samantha Roberts;76;539.09
538;benjaminsullivan@smith.org;Raven Chavez;52;188.41
4410;hardinglinda@ayers.com;Rachel Lewis;39;342.83
4519;michael60@hotmail.com;Jennifer Woods;87;378.25
691;caleb02@ross-tucker.biz;Tara Williams;14;669.18
1075;stephanie11@gonzalez.com;Amber Barron;86;698.35
2337;lnoble@gmail.com;Kimberly Washington;100;865.17
1780;jwalker@griffin.com;Melissa Smith;98;136.53
300;sarahjones@hotmail.com;Tyler Williams;16;731.62
2051;thomas36@yahoo.com;Teresa Miller;44;335.56
3788;kimberlymartinez@gmail.com;Jennifer Zhang;28;615.74
3676;guerreronathaniel@jacobs-nguyen.com;Micheal Boyle;17;802.23
2083;whitejill@hotmail.com;Cindy Ramos;30;725.13
1429;brucekellie@gmail.com;Herbert Santiago;20;539.17
738;marybrown@marshall.com;Olivia Bailey;77;960.86
2263;gregoryleonard@hotmail.com;Clifford Norman;37;149.32
3563;sanchezdarryl@taylor-bell.com;Daniel Jackson;100;408.97
2520;middletonjared@kelly.info;Evan Pruitt;59;217.14
3537;frederickpaula@gmail.com;Samantha Davis;27;62.89
3078;mindyweaver@yahoo.com;Lynn Kim;73;970.01
2223;zgonzalez@levy.com;Brooke Lopez;41;739.16
304;jstevens@ortega-stevens.biz;Kristin Prince;49;248.08
2786;jefferykim@yahoo.com;David Sanchez;21;496.38
876;francisashley@hotmail.com;Tina Walsh;64;386.62
4042;samuelfarrell@gmail.com;Vanessa Proctor;64;161.29
4150;wwarren@hotmail.com;Aaron Rogers;78;886.73
3866;mark28@hotmail.com;Brandon Holland;47;405.17
3424;ruizwayne@yahoo.com;Travis Wagner;48;304.44
436;bradley87@gmail.com;Tina Cisneros;28;577.28
2525;chris10@yahoo.com;Jeremy Thomas;39;68.73
3530;kenneth59@gmail.com;Danielle May;93;761.36
2225;marydavis@jones-barron.com;Christina Anderson;44;364.45
3446;beth28@camacho.net;Darius Clayton;97;510.74
3347;wrightsamantha@hall.com;Brian Burns;100;949.86
4406;juliebaird@lewis.com;Rachel Ewing;16;237.9
4454;rcunningham@gmail.com;Maria Armstrong;39;954.73
224;lisa65@miller.com;Chelsea Medina;75;312.02
3439;jasonwalker@hotmail.com;Amber Peterson;70;383.29
2622;hunterangelica@carter.com;Donna Rodgers;70;504.24
4491;lorrainerivera@davis-rojas.com;Kara Roach;82;624.49
1743;nathanmckay@yahoo.com;Steve Johnson;57;862.6
192;lawrence72@reynolds.com;Cindy Howard;53;48.88
4954;efaulkner@barnes.com;Joshua Thomas;84;110.24
385;james19@yahoo.com;Brandi Hall;91;346.43
3478;simsandrew@brown.com;Nicole Rivera;92;356.13
3197;blake53@yahoo.com;Katrina Lambert;70;954.51
2974;kriggs@yahoo.com;Jacob Francis;28;615.7
3216;hlong@hotmail.com;Angela Weaver;40;776.11
2899;samuel94@booker-novak.com;Amber Garcia;87;521.49
1953;ogreen@hotmail.com;Rodney Bond;30;98.77
1651;ymartinez@peterson.info;Terri Howard;67;579.71
2442;sarahsmith@sherman.com;Willie Newman;55;386.81
1928;dwayne05@solis-hall.com;William Walker;71;36.91
1595;oneallisa@garcia.biz;Shawn Reid;33;248.55
393;lindseyscott@hotmail.com;Stacey Jackson;30;906.69
3200;sandovalchristine@jones.com;Keith Wilson;26;448.46
1727;kellycolin@mckay.com;Shawn Collier;51;107.12
1087;jennifer17@griffin-miller.com;Brooke Newton;62;22.19
2927;sheila70@taylor.biz;Jacob Harris;44;958.65
1546;paigeoconnor@thomas.com;Stuart Bryant;100;372.4
1821;santiagojames@gmail.com;Amy Willis;29;380.19
4662;fischerjessica@hotmail.com;Valerie Davis;40;14.63
2092;melissa90@yahoo.com;Sheri Strickland;58;179.28
4712;branchalison@yahoo.com;Eric Cherry;55;142.57
3737;jeremyeverett@rosales-cook.com;Steven Wilkins;81;792.01
940;calebcontreras@hotmail.com;Zachary Campos;20;906.98
1072;hopkinsdarren@hotmail.com;James Jackson;90;507.31
4889;alexanderedward@moore.com;Ruth Perez;36;242.36
4054;sheri41@ellis-reilly.biz;Jordan Roberts;91;987.78
2012;nmcmillan@castillo.com;Drew Roy;20;358.63
4075;williamsantana@wilson.org;Sheryl Gardner;100;264.63
4738;kelly08@thompson.com;Denise Richardson;45;192.82
3278;qmichael@reyes.com;Sean Rice;65;25.17
54;danielshelton@gmail.com;Kelly Gibson;86;101.13
471;mendozanicholas@gmail.com;Erika Foley;50;725.88
3810;skennedy@gmail.com;Joseph Delgado;89;48.35
4043;amycox@wade.com;Matthew Reed;71;408.17
3944;matthewgarrett@hotmail.com;James Ford;69;900.33
1691;pooleannette@miller.com;Cynthia James;35;840.84
1566;smithjulia@hotmail.com;Frank Lewis;60;99.88
3248;gutierrezsteven@lewis-hall.com;Chelsea Johnson;72;879.14
490;dharrison@hotmail.com;Tonya Warren;100;121.56
4329;christopher32@little.com;Karen Massey;52;57.94
3660;cassandrafischer@yahoo.com;Timothy Rodriguez;54;112.42
1;thernandez@gmail.com;Douglas Evans;13;900.95
596;lgarrison@hotmail.com;Christine Foster;27;13.36
54;cindyquinn@hogan.com;Joshua Mack;47;955.95
85;cholland@gmail.com;Joel Wright;95;582.36
1343;audreywagner@hotmail.com;Wendy Haynes;26;498.35
3825;bowenjennifer@gmail.com;Leah King;18;938.96
838;paulajackson@hotmail.com;Joel Hall;43;771.42
372;hendricksamber@yahoo.com;Holly Spencer;33;206.67
2194;alison71@yahoo.com;John Jones;75;946.67
4504;egoodwin@johnson.com;Shawna Ferguson;41;113.09
161;rbird@castaneda.com;Jeffrey Kelley;16;215.75
1457;johnfleming@macias-marshall.com;Wendy Perry;85;78.75
4278;lindsaysalazar@gmail.com;Jason Smith;61;287.19
2020;amiller@frazier.com;Kelli Steele;52;213.92
3001;sean04@gmail.com;Leslie Lewis;27;646.13
1597;dmahoney@smith.net;Clifford Woodward;96;963.51
4483;lacey61@butler.com;Kenneth Yoder;24;280.12
4903;basscynthia@hotmail.com;Peter Page;66;122.35
1783;arobinson@hotmail.com;Aaron Peterson;23;900.04
4434;jacksonjustin@jacobs.com;Melinda Russell;98;122.38
3898;rhawkins@yahoo.com;Jonathan Clark;89;365.41
2487;stanleykimberly@benson.com;Jason Davenport;99;475.8
1948;oscott@hotmail.com;Tracy Peters;21;237.49
770;sampsonjuan@martinez.com;Robin Vega;63;359.97
2136;ilambert@yahoo.com;Amy Parks;72;722.53
1802;hyork@yahoo.com;Richard Martin;60;702.35
2833;robin89@smith-schneider.com;Mary Todd;64;37.74
655;david70@hotmail.com;Lisa Smith;57;313.24
1451;tiffanygraham@yahoo.com;Marissa Taylor;89;717.38
1914;jennifer66@cannon-hansen.info;Jeremy Cook;58;983.89
1068;yvargas@schroeder.com;Laurie Patterson;26;742.12
690;barbara76@yahoo.com;Ann Hoffman;17;653.61
2436;hillphillip@hotmail.com;Jennifer Smith;29;702.89
1472;michelle15@yahoo.com;Scott Hunt;17;112.86
3329;cnguyen@moon-smith.com;Ricky Clay;100;733.83
4441;ronaldlittle@reynolds.org;Andrea Preston;99;354.83
3567;hmoore@blackburn.com;David Hunter;37;2.32
1281;whiteashley@yahoo.com;Sean Allison;23;279.17
1332;angelalewis@yahoo.com;James Lozano;91;208.55
2053;tina68@gmail.com;Heather Ortiz;17;781.18
429;kristycordova@aguilar-barajas.biz;Matthew Johnson;67;355.72
546;wilkinsandrew@ross.net;Sarah Lee;42;570.22
2472;michaelwebb@yahoo.com;Victoria Lamb;89;311.88
1054;harveyrebecca@newman-walker.net;Ashley Mclean;20;981.34
2749;michael76@hotmail.com;Brianna Lawrence;53;251.78
184;martinezperry@yahoo.com;Shelia Snow;71;296.86
4752;michaelwalker@mathews.net;Daniel Lewis;63;376.09
3210;dharrington@yahoo.com;Sonia Aguilar;15;443.02
339;dustin09@hotmail.com;Jonathan Daugherty;67;979.49
2760;uhernandez@yahoo.com;Kayla Gutierrez;60;580.41
2773;nathan69@gmail.com;Dr. Samantha Oneal;60;290.74
2642;pamelaanderson@hotmail.com;Richard Clements;31;846.97
3891;jsmith@reed-perez.org;Jeanette English;73;298.76
3596;kellyhughes@owens.org;Bryan Alexander;30;247.77
185;bowersbenjamin@johnson-bell.com;Philip Riley;93;504.3
176;williamstravis@navarro.com;Cassandra Thomas;27;738.79
2914;hamptonjesus@hotmail.com;Gerald Rodriguez;94;828.3
1927;robert49@yahoo.com;Stephanie Thomas;13;464.53
2264;martinezheather@yahoo.com;Karen Love;83;327.45
3628;alvarezcrystal@hotmail.com;Dennis Jenkins;18;648.94
4095;morganlevy@hotmail.com;James Wood;88;574.8
2502;pmatthews@yahoo.com;Zachary Walker;36;120.55
2542;nsmith@johnson-walsh.com;Christine Zhang;72;369.51
676;bzimmerman@gmail.com;Whitney Cabrera;51;678.14
1415;perryalec@clay-bray.com;Joseph Clayton;59;619.89
650;christine61@hotmail.com;Benjamin Goodwin;47;671.62
2690;matthew27@fox.com;Jennifer Hernandez;78;770.93
2405;joshuaporter@medina-fitzpatrick.com;Ariel Duran;95;127.05
305;krystal65@robinson.com;Alexis Brown;32;189.22
223;cartermarcus@hickman.com;Kristen Mccoy;23;673.35
2730;murillokelsey@martinez.org;Danielle Horn;24;165.54
3690;david06@gmail.com;David Peterson;31;700.99
583;patrickolson@yahoo.com;Melinda Miller;81;47.04
671;richtyler@smith.org;John Mueller;15;810.31
1466;audrey86@hotmail.com;Joshua Ewing;63;861.84
616;jennifer14@yahoo.com;Caroline Madden;63;230.15
3101;jaime08@yahoo.com;Regina Gonzalez;45;56.51
2766;vanessa48@johnson-carlson.com;Justin Gibson;56;453.73
1881;dillonsantana@torres-rasmussen.org;Teresa Patel;69;8.01
2309;williamfarmer@hotmail.com;Mary Johnson;30;766.86
4837;ghoward@gmail.com;Thomas Guzman;49;518.02
3712;xlowe@hernandez-lee.com;Daniel Ross;20;593.36
3944;christopherpierce@shaw.net;Eric Thompson;63;240.82
3447;omorrow@hotmail.com;Carly Meyer;57;116.83
3423;nicholas35@soto.biz;Susan Bennett;54;410.72
1853;millerariel@edwards.biz;Kimberly Williams;47;365.04
829;jesse55@gmail.com;Morgan Mason;24;24.51
1935;ronaldwiggins@yahoo.com;Jonathon Carter;61;923.87
1633;rebeccacarlson@herring.com;Melissa Johnson;25;799.19
2988;cindy99@yahoo.com;Rodney Mitchell;65;919.22
3881;sherriburton@hunt-hodges.com;Tonya Clark;93;965.49
4153;xramirez@gmail.com;Mark Franklin;20;931.38
